,date,text,keywords,location,source,ngrams,spacy_location,spacy_location_no_ngram
21,2019-04-10 19:22:12+00:00,State Patrol says roughly 15 more crashes to clear from the closed stretch of #I35 from #Faribault to #Medford One lane of southbound traffic to open soon. #mndot #mnroads,#I35 #Faribault #Medford #mndot #mnroads,,twitter,(15 crashes) (15 crashes clear) (Faribault Medford) (Faribault Medford One) (I35 Faribault) (I35 Faribault Medford) (Medford One) (Medford One lane) (One lane) (One lane southbound) (Patrol says) (Patrol says roughly) (State Patrol) (State Patrol says) (clear closed) (clear closed stretch) (closed stretch) (closed stretch I35) (crashes clear) (crashes clear closed) (lane southbound) (lane southbound traffic) (mndot mnroads) (open soon) (open soon mndot) (roughly 15) (roughly 15 crashes) (says roughly) (says roughly 15) (soon mndot) (soon mndot mnroads) (southbound traffic) (southbound traffic open) (stretch I35) (stretch I35 Faribault) (traffic open) (traffic open soon) (text_combined) ,15 crashes 15 Faribault Medford Faribault Medford One Faribault Medford Medford One Medford One One One Patrol Patrol State Patrol State Patrol roughly 15 roughly 15 crashes roughly 15 ,15 crashes 15 Faribault Medford Faribault Medford One Faribault Medford Medford One Medford One One One Patrol Patrol State Patrol State Patrol roughly 15 roughly 15 crashes roughly 15 
22,2019-04-01 13:24:44+00:00,Hwy 60 remains closed at the railroad bridge near Hwy 61 in Wabasha. High water from the Mississippi River is pushed through backwaters. Barricades will remain until water recedes to a safe level. Follow detour. Check http://www. 511mn.org to all MN roads affected by flooding pic.twitter.com/B5t8MFF5VX,,,twitter,(511mn org) (511mn org MN) (60 remains) (60 remains closed) (61 Wabasha) (61 Wabasha High) (Barricades remain) (Barricades remain water) (Check http) (Check http www) (Follow detour) (Follow detour Check) (High water) (High water Mississippi) (Hwy 60) (Hwy 60 remains) (Hwy 61) (Hwy 61 Wabasha) (MN roads) (MN roads affected) (Mississippi River) (Mississippi River pushed) (River pushed) (River pushed backwaters) (Wabasha High) (Wabasha High water) (affected flooding) (affected flooding pic) (backwaters Barricades) (backwaters Barricades remain) (bridge near) (bridge near Hwy) (closed railroad) (closed railroad bridge) (com B5t8MFF5VX) (detour Check) (detour Check http) (flooding pic) (flooding pic twitter) (http www) (http www 511mn) (level Follow) (level Follow detour) (near Hwy) (near Hwy 61) (org MN) (org MN roads) (pic twitter) (pic twitter com) (pushed backwaters) (pushed backwaters Barricades) (railroad bridge) (railroad bridge near) (recedes safe) (recedes safe level) (remain water) (remain water recedes) (remains closed) (remains closed railroad) (roads affected) (roads affected flooding) (safe level) (safe level Follow) (twitter com) (twitter com B5t8MFF5VX) (water Mississippi) (water Mississippi River) (water recedes) (water recedes safe) (www 511mn) (www 511mn org) (text_combined) ,511mn 511mn MN 60 60 61 Wabasha 61 Wabasha High Mississippi Hwy 60) (Hwy 60 Hwy 61 Hwy 61 Wabasha MN MN Mississippi River Mississippi River River River Wabasha High Wabasha High Barricades Barricades Hwy 511mn Hwy Hwy 61 MN MN Mississippi Mississippi River 511mn 511mn ,511mn 511mn MN 60 60 61 Wabasha 61 Wabasha High Mississippi Hwy 60) (Hwy 60 Hwy 61 Hwy 61 Wabasha MN MN Mississippi River Mississippi River River River Wabasha High Wabasha High Barricades Barricades Hwy 511mn Hwy Hwy 61 MN MN Mississippi Mississippi River 511mn 511mn 
23,2019-03-29 15:19:50+00:00,"Eastbound Hwy 65 open in Albert Lea, westbound remains closed for water on road http://www. dot.state.mn.us/d6/newsrels/19 /03/29-hwy65.html … #MnDOT #mnflooding #albertlea Thanks to the city of Albert Lea for the photo. pic.twitter.com/p9vux3HTpc",#MnDOT #mnflooding #albertlea,,twitter,(03 29) (03 29 hwy65) (19 03) (19 03 29) (29 hwy65) (29 hwy65 html) (65 open) (65 open Albert) (Albert Lea) (Albert Lea photo) (Albert Lea westbound) (Eastbound Hwy) (Eastbound Hwy 65) (Hwy 65) (Hwy 65 open) (Lea photo) (Lea photo pic) (Lea westbound) (Lea westbound remains) (MnDOT mnflooding) (MnDOT mnflooding albertlea) (Thanks city) (Thanks city Albert) (albertlea Thanks) (albertlea Thanks city) (city Albert) (city Albert Lea) (closed water) (closed water road) (com p9vux3HTpc) (d6 newsrels) (d6 newsrels 19) (dot state) (dot state mn) (html MnDOT) (html MnDOT mnflooding) (http www) (http www dot) (hwy65 html) (hwy65 html MnDOT) (mn d6) (mn d6 newsrels) (mnflooding albertlea) (mnflooding albertlea Thanks) (newsrels 19) (newsrels 19 03) (open Albert) (open Albert Lea) (photo pic) (photo pic twitter) (pic twitter) (pic twitter com) (remains closed) (remains closed water) (road http) (road http www) (state mn) (state mn d6) (twitter com) (twitter com p9vux3HTpc) (water road) (water road http) (westbound remains) (westbound remains closed) (www dot) (www dot state) (text_combined) ,03 29 03 29 19 03 19 29 29 65 65 Albert Albert Lea Albert Lea Albert Lea Eastbound Hwy Eastbound Hwy 65 Hwy 65 Hwy 65 Lea Lea Lea Lea Albert Albert Albert Lea 19 MnDOT MnDOT MnDOT 19 Albert Albert Lea ,03 29 03 29 19 03 19 29 29 65 65 Albert Albert Lea Albert Lea Albert Lea Eastbound Hwy Eastbound Hwy 65 Hwy 65 Hwy 65 Lea Lea Lea Lea Albert Albert Albert Lea 19 MnDOT MnDOT MnDOT 19 Albert Albert Lea 
24,2019-03-27 15:03:37+00:00,"Our partners at the city of Albert Lea continue to monitor the water on Highway 65 (Main Street) in the city. The road remains closed, but if it recedes enough, it could be opened in the coming days. For now, follow the detour. pic.twitter.com/oL3btuAUuM",,,twitter,(65 Main) (65 Main Street) (Albert Lea) (Albert Lea continue) (For follow) (For follow detour) (Highway 65) (Highway 65 Main) (Lea continue) (Lea continue monitor) (Main Street) (Main Street city) (Our partners) (Our partners city) (Street city) (Street city The) (The road) (The road remains) (city Albert) (city Albert Lea) (city The) (city The road) (closed recedes) (closed recedes opened) (com oL3btuAUuM) (coming days) (coming days For) (continue monitor) (continue monitor water) (days For) (days For follow) (detour pic) (detour pic twitter) (follow detour) (follow detour pic) (monitor water) (monitor water Highway) (opened coming) (opened coming days) (partners city) (partners city Albert) (pic twitter) (pic twitter com) (recedes opened) (recedes opened coming) (remains closed) (remains closed recedes) (road remains) (road remains closed) (twitter com) (twitter com oL3btuAUuM) (water Highway) (water Highway 65) (text_combined) ,65 65 Albert Lea Albert Lea 65 Highway 65 Lea Lea Albert Albert Lea coming days Highway coming days Albert Highway Highway 65 ,65 65 Albert Lea Albert Lea 65 Highway 65 Lea Lea Albert Albert Lea coming days Highway coming days Albert Highway Highway 65 
25,2019-03-25 20:42:09+00:00,"Hwy 74, #MnDOT 's only gravel road, remains closed from Beaver to Weaver in SE Minnesota. Flooding and thaw have it in rough shape. We'll wait until conditions dry out and we're able to blade it smooth. Check http://www. 511mn.org for updates. pic.twitter.com/lda3dNG7mA",#MnDOT,,twitter,(511mn org) (511mn org updates) (74 MnDOT) (74 MnDOT s) (Beaver Weaver) (Beaver Weaver SE) (Check http) (Check http www) (Flooding thaw) (Flooding thaw rough) (Hwy 74) (Hwy 74 MnDOT) (Minnesota Flooding) (Minnesota Flooding thaw) (MnDOT s) (MnDOT s gravel) (SE Minnesota) (SE Minnesota Flooding) (We ll) (We ll wait) (Weaver SE) (Weaver SE Minnesota) (able blade) (able blade smooth) (blade smooth) (blade smooth Check) (closed Beaver) (closed Beaver Weaver) (com lda3dNG7mA) (conditions dry) (conditions dry able) (dry able) (dry able blade) (gravel road) (gravel road remains) (http www) (http www 511mn) (ll wait) (ll wait conditions) (org updates) (org updates pic) (pic twitter) (pic twitter com) (remains closed) (remains closed Beaver) (road remains) (road remains closed) (rough shape) (rough shape We) (s gravel) (s gravel road) (shape We) (shape We ll) (smooth Check) (smooth Check http) (thaw rough) (thaw rough shape) (twitter com) (twitter com lda3dNG7mA) (updates pic) (updates pic twitter) (wait conditions) (wait conditions dry) (www 511mn) (www 511mn org) (text_combined) ,511mn 511mn 74 74 Beaver Weaver Beaver Weaver SE 74 Weaver SE Minnesota Check Beaver Beaver Weaver 511mn Beaver Check 511mn 511mn ,511mn 511mn 74 74 Beaver Weaver Beaver Weaver SE 74 Weaver SE Minnesota Check Beaver Beaver Weaver 511mn Beaver Check 511mn 511mn 
26,2019-03-22 17:00:50+00:00,Water continues to rise in Albert Lea at Highway 65 (Main Street). Follow detour while water remains across the road near Fountain Lake. Photo is courtesy of Albert Lea city engineer. http://www. dot.state.mn.us/d6/newsrels/19 /03/20-closed.html … pic.twitter.com/mkkSlFzEl0,,,twitter,(03 20) (03 20 closed) (19 03) (19 03 20) (20 closed) (20 closed html) (65 Main) (65 Main Street) (Albert Lea) (Albert Lea Highway) (Albert Lea city) (Follow detour) (Follow detour water) (Fountain Lake) (Fountain Lake Photo) (Highway 65) (Highway 65 Main) (Lake Photo) (Lake Photo courtesy) (Lea Highway) (Lea Highway 65) (Lea city) (Lea city engineer) (Main Street) (Main Street Follow) (Photo courtesy) (Photo courtesy Albert) (Street Follow) (Street Follow detour) (Water continues) (Water continues rise) (city engineer) (city engineer http) (closed html) (closed html pic) (com mkkSlFzEl0) (continues rise) (continues rise Albert) (courtesy Albert) (courtesy Albert Lea) (d6 newsrels) (d6 newsrels 19) (detour water) (detour water remains) (dot state) (dot state mn) (engineer http) (engineer http www) (html pic) (html pic twitter) (http www) (http www dot) (mn d6) (mn d6 newsrels) (near Fountain) (near Fountain Lake) (newsrels 19) (newsrels 19 03) (pic twitter) (pic twitter com) (remains road) (remains road near) (rise Albert) (rise Albert Lea) (road near) (road near Fountain) (state mn) (state mn d6) (twitter com) (twitter com mkkSlFzEl0) (water remains) (water remains road) (www dot) (www dot state) (text_combined) ,03 20 03 20 19 03 19 03 20 20 20 65 65 Albert Lea Albert Lea Highway Albert Lea Highway 65 Highway 65 Lake Photo Lake Photo Lea Highway Lea Highway 65 Lea city Main Street Follow Photo Photo Albert Albert Albert Albert Lea 19 Fountain Fountain Lake 19 Albert Albert Lea Fountain ,03 20 03 20 19 03 19 03 20 20 20 65 65 Albert Lea Albert Lea Highway Albert Lea Highway 65 Highway 65 Lake Photo Lake Photo Lea Highway Lea Highway 65 Lea city Main Street Follow Photo Photo Albert Albert Albert Albert Lea 19 Fountain Fountain Lake 19 Albert Albert Lea Fountain 
27,2019-03-20 17:29:29+00:00,Highway 65 closed in both directions in Albert Lea because of water on the road. Motorists detoured during high water. http://www. dot.state.mn.us/d6/newsrels/19 /03/20-closed.html … pic.twitter.com/UTUROnRWty,,,twitter,(03 20) (03 20 closed) (19 03) (19 03 20) (20 closed) (20 closed html) (65 closed) (65 closed directions) (Albert Lea) (Albert Lea water) (Highway 65) (Highway 65 closed) (Lea water) (Lea water road) (Motorists detoured) (Motorists detoured high) (closed directions) (closed directions Albert) (closed html) (closed html pic) (com UTUROnRWty) (d6 newsrels) (d6 newsrels 19) (detoured high) (detoured high water) (directions Albert) (directions Albert Lea) (dot state) (dot state mn) (high water) (high water http) (html pic) (html pic twitter) (http www) (http www dot) (mn d6) (mn d6 newsrels) (newsrels 19) (newsrels 19 03) (pic twitter) (pic twitter com) (road Motorists) (road Motorists detoured) (state mn) (state mn d6) (twitter com) (twitter com UTUROnRWty) (water http) (water http www) (water road) (water road Motorists) (www dot) (www dot state) (text_combined) ,03 20 03 20 19 03 19 03 20 20 20 65 65 Albert Lea Albert Lea Highway 65 Highway 65 Lea Motorists Motorists Albert 19 Albert Albert Lea 19 Motorists Motorists Motorists ,03 20 03 20 19 03 19 03 20 20 20 65 65 Albert Lea Albert Lea Highway 65 Highway 65 Lea Motorists Motorists Albert 19 Albert Albert Lea 19 Motorists Motorists Motorists 
28,2019-03-19 17:56:58+00:00,"Keep in mind, you're not the only one soaking up the sun's rays, the snow is too! Some #MnDOT roads remain underwater and maybe that way for a few more days as the snow continues to melt. Which roads are closed? Use http://www. 511mn.org to find out. pic.twitter.com/WnigO6SgW7",#MnDOT,,twitter,(511mn org) (511mn org pic) (Keep mind) (Keep mind soaking) (MnDOT roads) (MnDOT roads remain) (Some MnDOT) (Some MnDOT roads) (Use http) (Use http www) (Which roads) (Which roads closed) (closed Use) (closed Use http) (com WnigO6SgW7) (continues melt) (continues melt Which) (days snow) (days snow continues) (http www) (http www 511mn) (maybe way) (maybe way days) (melt Which) (melt Which roads) (mind soaking) (mind soaking sun) (org pic) (org pic twitter) (pic twitter) (pic twitter com) (rays snow) (rays snow Some) (remain underwater) (remain underwater maybe) (roads closed) (roads closed Use) (roads remain) (roads remain underwater) (s rays) (s rays snow) (snow Some) (snow Some MnDOT) (snow continues) (snow continues melt) (soaking sun) (soaking sun s) (sun s) (sun s rays) (twitter com) (twitter com WnigO6SgW7) (underwater maybe) (underwater maybe way) (way days) (way days snow) (www 511mn) (www 511mn org) (text_combined) ,511mn 511mn MnDOT MnDOT WnigO6SgW7 511mn WnigO6SgW7 511mn 511mn ,511mn 511mn MnDOT MnDOT WnigO6SgW7 511mn WnigO6SgW7 511mn 511mn 
29,2019-03-19 13:50:00+00:00,Westbound Highway 65 closed in Albert Lea because of water on the road http://www. dot.state.mn.us/d6/newsrels/19 /03/19-westbound.html …,,,twitter,(03 19) (03 19 westbound) (19 03) (19 03 19) (19 westbound) (19 westbound html) (65 closed) (65 closed Albert) (Albert Lea) (Albert Lea water) (Highway 65) (Highway 65 closed) (Lea water) (Lea water road) (Westbound Highway) (Westbound Highway 65) (closed Albert) (closed Albert Lea) (d6 newsrels) (d6 newsrels 19) (dot state) (dot state mn) (http www) (http www dot) (mn d6) (mn d6 newsrels) (newsrels 19) (newsrels 19 03) (road http) (road http www) (state mn) (state mn d6) (water road) (water road http) (westbound html) (www dot) (www dot state) (text_combined) ,03 19 03 19 19 03 19 03 19 19 19 65 65 Albert Albert Lea Albert Lea Highway 65 Highway 65 Lea Westbound Highway Westbound Highway 65 Albert Albert Lea 19 19 ,03 19 03 19 19 03 19 03 19 19 19 65 65 Albert Albert Lea Albert Lea Highway 65 Highway 65 Lea Westbound Highway Westbound Highway 65 Albert Albert Lea 19 19 
30,2019-03-16 21:42:27+00:00,"Interstate 90, exit 177 eastbound to Hwy 218 north or 14th Street in #austinmn is back open again. High water had closed it. Check http://www. 511mn.org for updated road conditions #MnDOT",#austinmn #MnDOT,,twitter,(14th Street) (14th Street austinmn) (177 eastbound) (177 eastbound Hwy) (218 north) (218 north 14th) (511mn org) (511mn org updated) (90 exit) (90 exit 177) (Check http) (Check http www) (High water) (High water closed) (Hwy 218) (Hwy 218 north) (Interstate 90) (Interstate 90 exit) (Street austinmn) (Street austinmn open) (austinmn open) (austinmn open High) (closed Check) (closed Check http) (conditions MnDOT) (eastbound Hwy) (eastbound Hwy 218) (exit 177) (exit 177 eastbound) (http www) (http www 511mn) (north 14th) (north 14th Street) (open High) (open High water) (org updated) (org updated road) (road conditions) (road conditions MnDOT) (updated road) (updated road conditions) (water closed) (water closed Check) (www 511mn) (www 511mn org) (text_combined) ,177 177 218 218 511mn 511mn 90 90 218 218 Interstate 90 Interstate 90 exit Check Check MnDOT Hwy Hwy 218 177 177 511mn 14th 14th Street MnDOT Check 511mn 511mn ,177 177 218 218 511mn 511mn 90 90 218 218 Interstate 90 Interstate 90 exit Check Check MnDOT Hwy Hwy 218 177 177 511mn 14th 14th Street MnDOT Check 511mn 511mn 
31,2019-03-16 16:20:52+00:00,"Flooding continues to impact highways in southeast Minnesota. Make sure you check your route before you go. http:// 511mn.org has updates on closed roads, traffic impacts and more. #MnDOT pic.twitter.com/EorJfJHwDh",#MnDOT,,twitter,(511mn org) (511mn org updates) (Flooding continues) (Flooding continues impact) (Make sure) (Make sure check) (Minnesota Make) (Minnesota Make sure) (MnDOT pic) (MnDOT pic twitter) (check route) (check route http) (closed roads) (closed roads traffic) (com EorJfJHwDh) (continues impact) (continues impact highways) (highways southeast) (highways southeast Minnesota) (http 511mn) (http 511mn org) (impact highways) (impact highways southeast) (impacts MnDOT) (impacts MnDOT pic) (org updates) (org updates closed) (pic twitter) (pic twitter com) (roads traffic) (roads traffic impacts) (route http) (route http 511mn) (southeast Minnesota) (southeast Minnesota Make) (sure check) (sure check route) (traffic impacts) (traffic impacts MnDOT) (twitter com) (twitter com EorJfJHwDh) (updates closed) (updates closed roads) (text_combined) ,511mn 511mn Minnesota Make EorJfJHwDh Minnesota 511mn MnDOT 511mn Minnesota Minnesota Make MnDOT EorJfJHwDh ,511mn 511mn Minnesota Make EorJfJHwDh Minnesota 511mn MnDOT 511mn Minnesota Minnesota Make MnDOT EorJfJHwDh 
32,2019-03-16 03:02:06+00:00,Hwy 16 west of Hokah is open. It had been closed because of high water. Check http://www. 511mn.org for current road conditions,,,twitter,(16 west) (16 west Hokah) (511mn org) (511mn org current) (Check http) (Check http www) (Hokah open) (Hokah open It) (Hwy 16) (Hwy 16 west) (It closed) (It closed high) (closed high) (closed high water) (current road) (current road conditions) (high water) (high water Check) (http www) (http www 511mn) (open It) (open It closed) (org current) (org current road) (road conditions) (water Check) (water Check http) (west Hokah) (west Hokah open) (www 511mn) (www 511mn org) (text_combined) ,16 16 511mn 511mn 16 16 Check 511mn Check Hokah Hokah 511mn 511mn ,16 16 511mn 511mn 16 16 Check 511mn Check Hokah Hokah 511mn 511mn 
